"Path","RelPath","Ext","UsesJSX","HasTypes","UsesCJS","UsesRequire","UsesAlias","Bytes"
"C:\TruthSource\docs\comparison\converted to TSX\SocialGamification.tsx","docs\comparison\converted to TSX\SocialGamification.tsx",".tsx","True","True","False","False","False","644"
"C:\TruthSource\docs\comparison\converted to TSX\SocialGamificationOld.tsx","docs\comparison\converted to TSX\SocialGamificationOld.tsx",".tsx","True","True","False","False","False","656"
"C:\TruthSource\docs\comparison\converted to TSX\SocialShareHelperOld.tsx","docs\comparison\converted to TSX\SocialShareHelperOld.tsx",".tsx","True","True","False","False","False","652"
"C:\TruthSource\docs\comparison\converted to TSX\SocialShareHelperOld2.tsx","docs\comparison\converted to TSX\SocialShareHelperOld2.tsx",".tsx","True","True","False","False","False","656"
"C:\TruthSource\docs\comparison\converted to TSX\SocialShareHelperOldOne.tsx","docs\comparison\converted to TSX\SocialShareHelperOldOne.tsx",".tsx","True","True","False","False","False","664"
"C:\TruthSource\docs\comparison\converted to TSX\StorageBidMarketplace.tsx","docs\comparison\converted to TSX\StorageBidMarketplace.tsx",".tsx","True","True","False","False","False","656"
"C:\TruthSource\docs\comparison\converted to TSX\submitInspectionToBackend.tsx","docs\comparison\converted to TSX\submitInspectionToBackend.tsx",".tsx","True","True","False","False","False","672"
"C:\TruthSource\docs\comparison\converted to TSX\syncRoutes.tsx","docs\comparison\converted to TSX\syncRoutes.tsx",".tsx","True","True","False","False","False","612"
"C:\TruthSource\docs\comparison\converted to TSX\taskCompletionRoutes.tsx","docs\comparison\converted to TSX\taskCompletionRoutes.tsx",".tsx","True","True","False","False","False","652"
"C:\TruthSource\docs\comparison\converted to TSX\taskCompletionRoutesOld.tsx","docs\comparison\converted to TSX\taskCompletionRoutesOld.tsx",".tsx","True","True","False","False","False","664"
"C:\TruthSource\docs\comparison\converted to TSX\taskOutcomeRoutes.tsx","docs\comparison\converted to TSX\taskOutcomeRoutes.tsx",".tsx","True","True","False","False","False","640"
"C:\TruthSource\docs\comparison\converted to TSX\theme.tsx","docs\comparison\converted to TSX\theme.tsx",".tsx","True","True","False","False","False","592"
"C:\TruthSource\docs\comparison\converted to TSX\TitleAgentDashboard.tsx","docs\comparison\converted to TSX\TitleAgentDashboard.tsx",".tsx","True","True","False","False","False","648"
"C:\TruthSource\docs\comparison\converted to TSX\TitleIssueZone.tsx","docs\comparison\converted to TSX\TitleIssueZone.tsx",".tsx","True","True","False","False","False","628"
"C:\TruthSource\docs\comparison\converted to TSX\titleRoutes.tsx","docs\comparison\converted to TSX\titleRoutes.tsx",".tsx","True","True","False","False","False","616"
"C:\TruthSource\docs\comparison\converted to TSX\TitleTransferQueue.tsx","docs\comparison\converted to TSX\TitleTransferQueue.tsx",".tsx","True","True","False","False","False","644"
"C:\TruthSource\docs\comparison\converted to TSX\TradeInForm.tsx","docs\comparison\converted to TSX\TradeInForm.tsx",".tsx","True","True","False","False","False","616"
"C:\TruthSource\docs\comparison\converted to TSX\transport.tsx","docs\comparison\converted to TSX\transport.tsx",".tsx","True","True","False","False","False","608"
"C:\TruthSource\docs\comparison\converted to TSX\TransportDashboardGrokOld.tsx","docs\comparison\converted to TSX\TransportDashboardGrokOld.tsx",".tsx","True","True","False","False","False","672"
"C:\TruthSource\docs\comparison\converted to TSX\TransporterJobStatus.tsx","docs\comparison\converted to TSX\TransporterJobStatus.tsx",".tsx","True","True","False","False","False","652"
"C:\TruthSource\docs\comparison\converted to TSX\TransporterLiveTracking.tsx","docs\comparison\converted to TSX\TransporterLiveTracking.tsx",".tsx","True","True","False","False","False","664"
"C:\TruthSource\docs\comparison\converted to TSX\TrendAnimation.tsx","docs\comparison\converted to TSX\TrendAnimation.tsx",".tsx","True","True","False","False","False","628"
"C:\TruthSource\docs\comparison\converted to TSX\UnreadNotificationBadge.tsx","docs\comparison\converted to TSX\UnreadNotificationBadge.tsx",".tsx","True","True","False","False","False","664"
"C:\TruthSource\docs\comparison\converted to TSX\UserAnalyticsReport.tsx","docs\comparison\converted to TSX\UserAnalyticsReport.tsx",".tsx","True","True","False","False","False","648"
"C:\TruthSource\docs\comparison\converted to TSX\UserBehaviorTracker.tsx","docs\comparison\converted to TSX\UserBehaviorTracker.tsx",".tsx","True","True","False","False","False","648"
"C:\TruthSource\docs\comparison\converted to TSX\UserManagement.tsx","docs\comparison\converted to TSX\UserManagement.tsx",".tsx","True","True","False","False","False","628"
"C:\TruthSource\docs\comparison\converted to TSX\UserOnboarding.tsx","docs\comparison\converted to TSX\UserOnboarding.tsx",".tsx","True","True","False","False","False","628"
"C:\TruthSource\docs\comparison\converted to TSX\userProfile.tsx","docs\comparison\converted to TSX\userProfile.tsx",".tsx","True","True","False","False","False","616"
"C:\TruthSource\docs\comparison\converted to TSX\userProfileRoutes.tsx","docs\comparison\converted to TSX\userProfileRoutes.tsx",".tsx","True","True","False","False","False","640"
"C:\TruthSource\docs\comparison\converted to TSX\UserReviewList.tsx","docs\comparison\converted to TSX\UserReviewList.tsx",".tsx","True","True","False","False","False","628"
"C:\TruthSource\docs\comparison\converted to TSX\validateInputOld.tsx","docs\comparison\converted to TSX\validateInputOld.tsx",".tsx","True","True","False","False","False","636"
"C:\TruthSource\docs\comparison\converted to TSX\verifyAdminPassword.tsx","docs\comparison\converted to TSX\verifyAdminPassword.tsx",".tsx","True","True","False","False","False","648"
"C:\TruthSource\docs\comparison\converted to TSX\vinDecodeRoutes.tsx","docs\comparison\converted to TSX\vinDecodeRoutes.tsx",".tsx","True","True","False","False","False","632"
"C:\TruthSource\docs\comparison\converted to TSX\VirtualAuctionRoom.tsx","docs\comparison\converted to TSX\VirtualAuctionRoom.tsx",".tsx","True","True","False","False","False","644"
"C:\TruthSource\docs\comparison\converted to TSX\VoiceBidAssistant.tsx","docs\comparison\converted to TSX\VoiceBidAssistant.tsx",".tsx","True","True","False","False","False","640"
"C:\TruthSource\docs\comparison\converted to TSX\vote.tsx","docs\comparison\converted to TSX\vote.tsx",".tsx","True","True","False","False","False","588"
"C:\TruthSource\docs\comparison\converted to TSX\VRInspection.tsx","docs\comparison\converted to TSX\VRInspection.tsx",".tsx","True","True","False","False","False","620"
"C:\TruthSource\docs\comparison\converted to TSX\VRVehicleTour.tsx","docs\comparison\converted to TSX\VRVehicleTour.tsx",".tsx","True","True","False","False","False","624"
"C:\TruthSource\docs\comparison\converted to TSX\watchlist.tsx","docs\comparison\converted to TSX\watchlist.tsx",".tsx","True","True","False","False","False","608"
"C:\TruthSource\docs\comparison\converted to TSX\WebSocketCluster.tsx","docs\comparison\converted to TSX\WebSocketCluster.tsx",".tsx","True","True","False","False","False","636"
"C:\TruthSource\docs\comparison\converted to TSX\WebSocketService.tsx","docs\comparison\converted to TSX\WebSocketService.tsx",".tsx","True","True","False","False","False","636"
"C:\TruthSource\docs\comparison\converted to TSX\WelcomeNotification.tsx","docs\comparison\converted to TSX\WelcomeNotification.tsx",".tsx","True","True","False","False","False","648"
"C:\TruthSource\docs\comparison\converting\10 files BidHeatmapEngine.copy.js","docs\comparison\converting\10 files BidHeatmapEngine.copy.js",".js","True","True","True","True","True","25462"
"C:\TruthSource\docs\comparison\converting\actions-buyer.copy.js","docs\comparison\converting\actions-buyer.copy.js",".js","False","False","False","False","False","1281"
"C:\TruthSource\docs\comparison\converting\actions-seller.copy.js","docs\comparison\converting\actions-seller.copy.js",".js","False","True","False","False","False","9408"
"C:\TruthSource\docs\comparison\converting\AdminArbitrationDashboard.copy.js","docs\comparison\converting\AdminArbitrationDashboard.copy.js",".js","True","True","False","False","False","3410"
"C:\TruthSource\docs\comparison\converting\AdminBadgeAuditLog.copy.js","docs\comparison\converting\AdminBadgeAuditLog.copy.js",".js","True","True","False","False","False","2607"
"C:\TruthSource\docs\comparison\converting\adminBucket.copy.js","docs\comparison\converting\adminBucket.copy.js",".js","False","True","True","False","False","1412"
"C:\TruthSource\docs\comparison\converting\AdminContractDashboard.copy.js","docs\comparison\converting\AdminContractDashboard.copy.js",".js","True","True","False","False","False","3863"
"C:\TruthSource\docs\comparison\converting\AdminContractTemplates.copy.js","docs\comparison\converting\AdminContractTemplates.copy.js",".js","True","True","False","False","False","3268"
"C:\TruthSource\docs\comparison\converting\AdminDashboard.copy.js","docs\comparison\converting\AdminDashboard.copy.js",".js","True","True","False","False","False","2478"
"C:\TruthSource\docs\comparison\converting\AdminDisputeArchive.copy.js","docs\comparison\converting\AdminDisputeArchive.copy.js",".js","True","True","False","False","False","2675"
"C:\TruthSource\docs\comparison\converting\AdminDisputeDashboard.copy.js","docs\comparison\converting\AdminDisputeDashboard.copy.js",".js","True","True","False","False","False","2885"
"C:\TruthSource\docs\comparison\converting\AdminDisputeIndex.copy.js","docs\comparison\converting\AdminDisputeIndex.copy.js",".js","True","True","False","False","False","2237"
"C:\TruthSource\docs\comparison\converting\adminDisputes.copy.js","docs\comparison\converting\adminDisputes.copy.js",".js","False","True","True","True","False","2185"
"C:\TruthSource\docs\comparison\converting\AdminEscrowClaim.copy.js","docs\comparison\converting\AdminEscrowClaim.copy.js",".js","True","True","False","False","False","3308"
"C:\TruthSource\docs\comparison\converting\AdminEscrowClaimsDashboard.copy.js","docs\comparison\converting\AdminEscrowClaimsDashboard.copy.js",".js","True","True","False","False","False","4648"
"C:\TruthSource\docs\comparison\converting\AdminEscrowDashboard.copy.js","docs\comparison\converting\AdminEscrowDashboard.copy.js",".js","True","True","False","False","False","4519"
"C:\TruthSource\docs\comparison\converting\AdminEscrowMonitor.copy.js","docs\comparison\converting\AdminEscrowMonitor.copy.js",".js","True","True","False","False","False","2936"
"C:\TruthSource\docs\comparison\converting\AdminInsights.copy.js","docs\comparison\converting\AdminInsights.copy.js",".js","True","True","False","False","False","2119"
"C:\TruthSource\docs\comparison\converting\AdminInspectionReview.copy.js","docs\comparison\converting\AdminInspectionReview.copy.js",".js","True","True","False","False","False","3201"
"C:\TruthSource\docs\comparison\converting\AdminLayout.copy.js","docs\comparison\converting\AdminLayout.copy.js",".js","True","True","False","False","False","2559"
"C:\TruthSource\docs\comparison\converting\AdminLedgerDashboard.copy.js","docs\comparison\converting\AdminLedgerDashboard.copy.js",".js","True","True","False","False","False","3542"
"C:\TruthSource\docs\comparison\converting\AdminLoginHistory.copy.js","docs\comparison\converting\AdminLoginHistory.copy.js",".js","True","True","False","False","False","2270"
"C:\TruthSource\docs\comparison\converting\AdminLoyaltyRewards.copy.js","docs\comparison\converting\AdminLoyaltyRewards.copy.js",".js","True","True","False","False","False","2857"
"C:\TruthSource\docs\comparison\converting\AdminModerationCenter.copy.js","docs\comparison\converting\AdminModerationCenter.copy.js",".js","True","True","False","False","False","3705"
"C:\TruthSource\docs\comparison\converting\AdminNavigation.copy.js","docs\comparison\converting\AdminNavigation.copy.js",".js","True","True","False","False","False","1553"
"C:\TruthSource\docs\comparison\converting\AdminNotificationCenter.copy.js","docs\comparison\converting\AdminNotificationCenter.copy.js",".js","True","True","False","False","True","3496"
"C:\TruthSource\docs\comparison\converting\AdminNotificationCenterGrokOld.copy.js","docs\comparison\converting\AdminNotificationCenterGrokOld.copy.js",".js","True","True","False","False","True","3502"
"C:\TruthSource\docs\comparison\converting\AdminPaymentOverview.copy.js","docs\comparison\converting\AdminPaymentOverview.copy.js",".js","True","True","False","False","False","3698"
"C:\TruthSource\docs\comparison\converting\AdminReportExport.copy.js","docs\comparison\converting\AdminReportExport.copy.js",".js","True","True","False","False","False","1916"
"C:\TruthSource\docs\comparison\converting\AdminReports.copy.js","docs\comparison\converting\AdminReports.copy.js",".js","True","True","False","False","False","2703"
"C:\TruthSource\docs\comparison\converting\AdminRoleAnalytics.copy.js","docs\comparison\converting\AdminRoleAnalytics.copy.js",".js","True","True","False","False","False","1671"
"C:\TruthSource\docs\comparison\converting\AdminSummaryPanel.copy.js","docs\comparison\converting\AdminSummaryPanel.copy.js",".js","True","True","False","False","False","2606"
"C:\TruthSource\docs\comparison\converting\AdminSupportTickets.copy.js","docs\comparison\converting\AdminSupportTickets.copy.js",".js","True","True","False","False","False","2313"
"C:\TruthSource\docs\comparison\converting\AdminSystemHealth.copy.js","docs\comparison\converting\AdminSystemHealth.copy.js",".js","True","True","False","False","False","2596"
"C:\TruthSource\docs\comparison\converting\AdminTitleDashboard.copy.js","docs\comparison\converting\AdminTitleDashboard.copy.js",".js","True","True","False","False","False","4939"
"C:\TruthSource\docs\comparison\converting\AdminUserManager.copy.js","docs\comparison\converting\AdminUserManager.copy.js",".js","True","True","False","False","False","2273"
"C:\TruthSource\docs\comparison\converting\AdvancedSmartRecommendations.copy.js","docs\comparison\converting\AdvancedSmartRecommendations.copy.js",".js","True","True","False","False","False","4313"
"C:\TruthSource\docs\comparison\converting\ai.copy.js","docs\comparison\converting\ai.copy.js",".js","False","True","True","True","False","1447"
"C:\TruthSource\docs\comparison\converting\AIAuctionSimulator.copy.js","docs\comparison\converting\AIAuctionSimulator.copy.js",".js","False","True","True","True","False","3065"
"C:\TruthSource\docs\comparison\converting\AIBadgeOverlay.copy.js","docs\comparison\converting\AIBadgeOverlay.copy.js",".js","True","True","False","False","False","2332"
